Id,Age,Income,Home,Emp_length,Intent, Amount ,Rate,Status,Percent_income,Default,Cred_length
23754,30,65000,MORTGAGE,1,PERSONAL," 25,000.00 ",15.65,0,0.38,Y,5
18013,30,65000,RENT,15,HOMEIMPROVEMENT," 25,000.00 ",,1,0.38,N,5
30817,44,65004,MORTGAGE,3,EDUCATION," 25,000.00 ",11.86,0,0.38,N,17
28115,28,65007,MORTGAGE,4,DEBTCONSOLIDATION," 25,000.00 ",18.62,1,0.38,Y,9
18014,31,65800,RENT,15,DEBTCONSOLIDATION," 25,000.00 ",7.51,1,0.38,N,9
180,24,66000,RENT,3,EDUCATION," 25,000.00 ",9.91,1,0.38,N,2
18020,29,66000,RENT,4,EDUCATION," 25,000.00 ",11.48,1,0.38,N,10
204,26,66000,RENT,3,HOMEIMPROVEMENT," 25,000.00 ",11.58,1,0.38,N,4
30984,37,66000,MORTGAGE,,EDUCATION," 25,000.00 ",11.86,1,0.38,N,13
181,22,66000,RENT,6,EDUCATION," 25,000.00 ",13.06,1,0.38,Y,3
203,25,66000,RENT,9,VENTURE," 25,000.00 ",15.33,1,0.38,Y,2
17824,25,66000,RENT,9,EDUCATION," 25,000.00 ",15.33,1,0.38,N,2
260,23,66215,RENT,1,MEDICAL," 25,000.00 ",15.37,1,0.32,Y,2
270,25,66300,RENT,3,MEDICAL," 25,000.00 ",17.93,1,0.32,Y,4
29191,41,66504,RENT,5,EDUCATION," 25,000.00 ",17.56,1,0.38,Y,15
23877,28,66887,MORTGAGE,2,VENTURE," 25,000.00 ",10.36,0,0.37,N,8
190,26,66996,RENT,10,PERSONAL," 25,000.00 ",15.21,1,0.37,Y,2
191,23,67000,RENT,3,EDUCATION," 25,000.00 ",7.9,1,0.37,N,4
16914,23,67000,RENT,3,EDUCATION," 25,000.00 ",7.9,1,0.37,N,3
16198,25,67000,MORTGAGE,9,PERSONAL," 25,000.00 ",10.91,1,0.37,N,3
192,24,67000,RENT,2,VENTURE," 25,000.00 ",10.99,1,0.37,N,3
23905,33,67000,MORTGAGE,6,DEBTCONSOLIDATION," 25,000.00 ",10.99,0,0.37,N,6
10373,21,67000,MORTGAGE,5,EDUCATION," 25,000.00 ",15.65,0,0.37,Y,2
11335,23,67476,MORTGAGE,5,HOMEIMPROVEMENT," 25,000.00 ",13.49,1,0.37,Y,3
193,24,68000,RENT,5,PERSONAL," 25,000.00 ",14.09,1,0.37,Y,3
13457,26,68000,MORTGAGE,11,MEDICAL," 25,000.00 ",15.65,1,0.31,N,2
23989,34,68340,MORTGAGE,9,HOMEIMPROVEMENT," 25,000.00 ",10.99,0,0.37,N,10
18039,29,68872,RENT,2,PERSONAL," 25,000.00 ",15.95,1,0.36,Y,10
10572,25,69000,MORTGAGE,9,MEDICAL," 25,000.00 ",6.99,0,0.36,N,2
16975,25,69000,MORTGAGE,9,VENTURE," 25,000.00 ",6.99,0,0.36,N,4
24770,29,69000,MORTGAGE,2,HOMEIMPROVEMENT," 25,000.00 ",12.8,1,0.36,Y,5
18051,27,69000,RENT,5,VENTURE," 25,000.00 ",13.75,1,0.36,Y,6
18029,30,69000,RENT,6,EDUCATION," 25,000.00 ",14.09,1,0.36,Y,5
29199,36,69000,RENT,0,HOMEIMPROVEMENT," 25,000.00 ",14.59,1,0.36,N,12
11602,24,69000,MORTGAGE,4,DEBTCONSOLIDATION," 25,000.00 ",15.57,1,0.36,N,2
194,25,69000,RENT,9,PERSONAL," 25,000.00 ",17.49,1,0.36,N,2
24707,28,69000,MORTGAGE,5,DEBTCONSOLIDATION," 25,000.00 ",19.41,1,0.36,Y,5
11753,26,69000,MORTGAGE,4,HOMEIMPROVEMENT," 25,000.00 ",,1,0.36,N,3
10670,25,69996,MORTGAGE,3,PERSONAL," 25,000.00 ",10.62,0,0.36,N,3
198,25,69996,RENT,9,EDUCATION," 25,000.00 ",15.21,1,0.36,N,3
17698,25,69996,RENT,9,EDUCATION," 25,000.00 ",15.21,1,0.36,N,4
18030,32,69996,RENT,4,VENTURE," 25,000.00 ",15.95,1,0.36,Y,10
24148,27,70000,MORTGAGE,11,DEBTCONSOLIDATION," 25,000.00 ",7.66,0,0.36,N,5
10840,24,70000,MORTGAGE,8,VENTURE," 25,000.00 ",9.62,0,0.36,N,2
17664,24,70000,MORTGAGE,8,DEBTCONSOLIDATION," 25,000.00 ",9.62,0,0.36,N,4
30946,37,70000,MORTGAGE,7,MEDICAL," 25,000.00 ",9.76,0,0.36,N,12
10778,23,70000,MORTGAGE,4,PERSONAL," 25,000.00 ",10.59,0,0.36,N,3
10901,24,70000,MORTGAGE,1,VENTURE," 25,000.00 ",10.62,0,0.36,N,2
18031,27,70000,RENT,11,PERSONAL," 25,000.00 ",11.71,1,0.36,N,7
200,24,70000,RENT,3,EDUCATION," 25,000.00 ",11.86,1,0.36,N,4
17164,24,70000,RENT,3,PERSONAL," 25,000.00 ",11.86,1,0.36,N,2
30945,36,70000,MORTGAGE,11,PERSONAL," 25,000.00 ",12.84,0,0.36,Y,16
11825,22,70000,MORTGAGE,1,DEBTCONSOLIDATION," 25,000.00 ",13.79,1,0.36,N,3
18034,29,70000,RENT,3,PERSONAL," 25,000.00 ",14.83,1,0.36,N,6
10937,22,70000,MORTGAGE,6,PERSONAL," 25,000.00 ",15.31,0,0.36,Y,4
24158,28,70000,OWN,4,PERSONAL," 25,000.00 ",15.57,0,0.36,N,9
24109,29,70000,OWN,13,PERSONAL," 25,000.00 ",15.62,0,0.36,Y,9
10814,24,70000,MORTGAGE,6,HOMEIMPROVEMENT," 25,000.00 ",,0,0.36,N,3
10824,24,70000,MORTGAGE,7,MEDICAL," 25,000.00 ",,0,0.36,N,2
10879,26,70000,MORTGAGE,1,VENTURE," 25,000.00 ",,0,0.36,N,4
25977,30,70125,MORTGAGE,2,MEDICAL," 25,000.00 ",15.33,1,0.3,Y,9
278,23,70550,RENT,3,MEDICAL," 25,000.00 ",19.04,1,0.3,Y,4
24276,28,70900,MORTGAGE,12,EDUCATION," 25,000.00 ",15.37,0,0.35,Y,6
215,22,71000,RENT,1,EDUCATION," 25,000.00 ",15.95,1,0.35,Y,4
24305,28,71007,MORTGAGE,4,EDUCATION," 25,000.00 ",18.62,0,0.35,N,7
11046,25,71328,MORTGAGE,3,EDUCATION," 25,000.00 ",14.96,0,0.35,Y,3
13796,25,71400,MORTGAGE,9,MEDICAL," 25,000.00 ",14.09,1,0.3,N,2
24873,28,71652,MORTGAGE,11,PERSONAL," 25,000.00 ",20.03,1,0.35,N,9
11237,22,72000,MORTGAGE,6,VENTURE," 25,000.00 ",9.83,0,0.35,N,3
18036,27,72000,RENT,9,EDUCATION," 25,000.00 ",10.75,1,0.35,N,8
24385,28,72000,OWN,6,MEDICAL," 25,000.00 ",11.11,0,0.35,N,8
11224,25,72000,MORTGAGE,7,EDUCATION," 25,000.00 ",11.89,0,0.35,N,2
16813,25,72000,MORTGAGE,7,MEDICAL," 25,000.00 ",11.89,0,0.35,N,2
18066,27,72000,RENT,3,DEBTCONSOLIDATION," 25,000.00 ",15.95,1,0.35,Y,6
18035,30,72000,RENT,5,VENTURE," 25,000.00 ",16.32,1,0.35,Y,5
29194,44,72136,RENT,7,HOMEIMPROVEMENT," 25,000.00 ",19.41,1,0.35,N,17
27975,33,72250,MORTGAGE,0,MEDICAL," 25,000.00 ",16,1,0.29,Y,5
26172,31,72250,OTHER,6,MEDICAL," 25,000.00 ",17.03,1,0.29,Y,5
11255,24,72400,MORTGAGE,4,PERSONAL," 25,000.00 ",17.99,0,0.35,Y,2
16154,24,72400,MORTGAGE,4,EDUCATION," 25,000.00 ",17.99,0,0.35,Y,2
11258,24,72444,MORTGAGE,7,HOMEIMPROVEMENT," 25,000.00 ",10.74,0,0.35,N,4
16985,24,72444,MORTGAGE,7,EDUCATION," 25,000.00 ",10.74,0,0.35,N,3
206,25,72612,RENT,9,MEDICAL," 25,000.00 ",13.11,1,0.34,N,2
12818,24,73000,MORTGAGE,9,EDUCATION," 25,000.00 ",16.32,1,0.34,N,2
12899,23,73000,OTHER,1,PERSONAL," 25,000.00 ",17.9,1,0.34,N,2
11325,25,73163,MORTGAGE,9,VENTURE," 25,000.00 ",16.45,0,0.34,N,3
207,23,74000,RENT,3,MEDICAL," 25,000.00 ",10.36,1,0.34,N,3
16771,23,74000,RENT,3,MEDICAL," 25,000.00 ",10.36,1,0.34,N,2
25557,27,74000,MORTGAGE,3,PERSONAL," 25,000.00 ",11.46,1,0.34,N,5
24530,29,74000,MORTGAGE,8,EDUCATION," 25,000.00 ",11.49,0,0.34,N,6
28441,29,74000,MORTGAGE,8,EDUCATION," 25,000.00 ",11.49,0,0.34,N,6
12342,23,74000,MORTGAGE,4,HOMEIMPROVEMENT," 25,000.00 ",12.18,1,0.34,N,2
11358,21,74000,MORTGAGE,5,VENTURE," 25,000.00 ",12.69,0,0.34,N,3
12370,22,74000,MORTGAGE,1,VENTURE," 25,000.00 ",14.38,1,0.34,Y,3
31196,36,74000,MORTGAGE,20,HOMEIMPROVEMENT," 25,000.00 ",17.8,1,0.34,Y,11
12376,24,74004,MORTGAGE,7,DEBTCONSOLIDATION," 25,000.00 ",15.57,1,0.34,Y,3
240,23,74004,RENT,7,DEBTCONSOLIDATION," 25,000.00 ",16.35,1,0.34,N,4
241,26,74004,RENT,10,DEBTCONSOLIDATION," 25,000.00 ",,1,0.34,Y,4
11400,24,74360,OWN,7,VENTURE," 25,000.00 ",,0,0.34,N,4
18038,32,74400,RENT,16,MEDICAL," 25,000.00 ",10.38,1,0.34,N,8
287,25,74800,RENT,2,MEDICAL," 25,000.00 ",10.99,1,0.28,N,2
11611,22,75000,MORTGAGE,6,MEDICAL," 25,000.00 ",9.25,0,0.33,N,2
214,24,75000,RENT,4,EDUCATION," 25,000.00 ",10.25,1,0.33,N,4
208,25,75000,RENT,9,DEBTCONSOLIDATION," 25,000.00 ",10.36,1,0.33,N,2
18041,34,75000,RENT,9,DEBTCONSOLIDATION," 25,000.00 ",10.38,1,0.33,N,8
31049,38,75000,MORTGAGE,8,HOMEIMPROVEMENT," 25,000.00 ",10.59,0,0.33,N,16
24613,33,75000,MORTGAGE,13,MEDICAL," 25,000.00 ",10.65,0,0.33,N,7
11658,24,75000,MORTGAGE,6,VENTURE," 25,000.00 ",10.99,0,0.33,N,2
24718,35,75000,OWN,2,MEDICAL," 25,000.00 ",10.99,0,0.33,N,7
11694,24,75000,MORTGAGE,8,HOMEIMPROVEMENT," 25,000.00 ",11.83,0,0.33,N,2
24705,27,75000,OWN,3,HOMEIMPROVEMENT," 25,000.00 ",13.85,0,0.33,N,10
258,24,75000,RENT,0,VENTURE," 25,000.00 ",14.7,1,0.33,Y,3
16193,22,75000,MORTGAGE,6,VENTURE," 25,000.00 ",14.96,0,0.33,Y,3
18040,30,75000,RENT,9,PERSONAL," 25,000.00 ",15.2,1,0.33,N,5
12427,22,75000,MORTGAGE,6,VENTURE," 25,000.00 ",15.57,1,0.33,Y,4
11573,24,75000,MORTGAGE,3,VENTURE," 25,000.00 ",19.74,0,0.33,N,4
11646,21,75000,MORTGAGE,4,MEDICAL," 25,000.00 ",,0,0.33,N,2
18130,30,75480,RENT,1,MEDICAL," 25,000.00 ",15.27,1,0.28,Y,9
18052,30,75600,RENT,0,PERSONAL," 25,000.00 ",9.99,1,0.33,N,8
24782,27,75600,MORTGAGE,4,PERSONAL," 25,000.00 ",13.61,0,0.33,N,6
11777,23,75689,MORTGAGE,7,DEBTCONSOLIDATION," 25,000.00 ",11.12,0,0.33,N,4
25230,29,75840,OWN,5,HOMEIMPROVEMENT," 25,000.00 ",21.27,1,0.33,N,6
259,23,76000,RENT,7,DEBTCONSOLIDATION," 25,000.00 ",16.02,1,0.33,N,4
11861,23,76896,MORTGAGE,8,EDUCATION," 25,000.00 ",11.71,0,0.33,N,2
18053,30,77000,RENT,7,PERSONAL," 25,000.00 ",10.75,1,0.32,N,8
24851,30,77000,MORTGAGE,2,PERSONAL," 25,000.00 ",12.18,0,0.32,N,10
14282,24,77350,MORTGAGE,2,MEDICAL," 25,000.00 ",15.7,1,0.27,Y,3
31128,47,77533,MORTGAGE,19,EDUCATION," 25,000.00 ",10.99,0,0.32,N,14
12014,25,78000,MORTGAGE,0,HOMEIMPROVEMENT," 25,000.00 ",9.64,0,0.32,N,4
16907,25,78000,MORTGAGE,0,HOMEIMPROVEMENT," 25,000.00 ",9.64,0,0.32,N,4
219,23,78000,RENT,1,VENTURE," 25,000.00 ",10.62,1,0.32,N,3
18065,31,78000,RENT,10,MEDICAL," 25,000.00 ",10.75,1,0.32,N,8
11998,24,78000,OWN,8,EDUCATION," 25,000.00 ",12.18,0,0.32,N,4
11983,23,78000,MORTGAGE,0,VENTURE," 25,000.00 ",15.58,0,0.32,Y,3
29212,39,78000,RENT,3,HOMEIMPROVEMENT," 25,000.00 ",16.02,1,0.32,N,17
269,23,78000,RENT,2,VENTURE," 25,000.00 ",16.32,1,0.32,Y,3
13197,22,78000,MORTGAGE,6,HOMEIMPROVEMENT," 25,000.00 ",16.77,1,0.32,N,2
218,23,78000,RENT,7,DEBTCONSOLIDATION," 25,000.00 ",,1,0.32,Y,2
11950,23,78000,MORTGAGE,7,MEDICAL," 25,000.00 ",,0,0.32,N,4
18064,30,78000,RENT,4,HOMEIMPROVEMENT," 25,000.00 ",,1,0.32,Y,9
18112,28,78000,RENT,0,PERSONAL," 25,000.00 ",,1,0.32,Y,5
25839,30,78111,MORTGAGE,5,PERSONAL," 25,000.00 ",7.51,1,0.32,N,7
25391,29,78132,MORTGAGE,11,DEBTCONSOLIDATION," 25,000.00 ",15.33,1,0.32,Y,6
31145,42,78456,MORTGAGE,5,MEDICAL," 25,000.00 ",10.36,0,0.32,N,16
220,23,78504,RENT,7,VENTURE," 25,000.00 ",10.74,1,0.32,N,3
24957,35,78862,MORTGAGE,14,EDUCATION," 25,000.00 ",12.49,0,0.32,Y,9
272,24,79000,RENT,9,DEBTCONSOLIDATION," 25,000.00 ",14.96,1,0.32,Y,4
25873,33,79200,MORTGAGE,3,HOMEIMPROVEMENT," 25,000.00 ",15.58,1,0.32,N,5
225,23,79416,RENT,7,VENTURE," 25,000.00 ",15.21,1,0.31,Y,2
227,24,79631,RENT,8,PERSONAL," 25,000.00 ",15.7,1,0.31,Y,2
228,24,79632,RENT,0,EDUCATION," 25,000.00 ",13.35,1,0.31,N,4
31987,37,79900,RENT,0,MEDICAL," 25,000.00 ",13.11,1,0.27,N,16
230,24,80000,RENT,6,EDUCATION," 25,000.00 ",6.62,1,0.31,N,2
25038,29,80000,MORTGAGE,14,HOMEIMPROVEMENT," 25,000.00 ",7.49,0,0.31,N,7
12266,23,80000,OWN,7,VENTURE," 25,000.00 ",9.99,0,0.31,N,3
25058,31,80000,MORTGAGE,7,PERSONAL," 25,000.00 ",9.99,0,0.31,N,10
12295,23,80000,MORTGAGE,,EDUCATION," 25,000.00 ",10.25,0,0.31,N,4
12259,25,80000,MORTGAGE,5,EDUCATION," 25,000.00 ",10.36,0,0.31,N,3
12314,26,80000,MORTGAGE,10,PERSONAL," 25,000.00 ",10.62,0,0.31,N,4
12334,25,80000,OWN,6,EDUCATION," 25,000.00 ",11.48,0,0.31,N,4
18078,33,80000,RENT,0,MEDICAL," 25,000.00 ",11.86,1,0.31,N,8
18080,32,80000,RENT,1,MEDICAL," 25,000.00 ",12.87,1,0.31,N,9
12115,25,80000,MORTGAGE,4,MEDICAL," 25,000.00 ",13.49,0,0.31,N,2
231,26,80000,RENT,5,DEBTCONSOLIDATION," 25,000.00 ",13.61,1,0.31,N,4
18077,35,80000,RENT,19,VENTURE," 25,000.00 ",14.09,1,0.31,Y,10
12242,24,80000,MORTGAGE,8,PERSONAL," 25,000.00 ",14.46,0,0.31,Y,2
12332,25,80000,MORTGAGE,10,EDUCATION," 25,000.00 ",15.31,0,0.31,N,2
31203,44,80000,MORTGAGE,28,VENTURE," 25,000.00 ",15.33,0,0.31,Y,17
32142,44,80000,MORTGAGE,28,HOMEIMPROVEMENT," 25,000.00 ",15.33,0,0.31,N,11
12305,26,80000,MORTGAGE,10,VENTURE," 25,000.00 ",,0,0.31,N,3
12311,23,80000,MORTGAGE,3,EDUCATION," 25,000.00 ",,0,0.31,Y,4
12312,24,80000,MORTGAGE,0,MEDICAL," 25,000.00 ",,0,0.31,Y,2
18076,32,80000,RENT,2,VENTURE," 25,000.00 ",,1,0.31,N,8
12378,24,80004,OWN,8,HOMEIMPROVEMENT," 25,000.00 ",10.36,0,0.31,N,3
12401,25,80400,MORTGAGE,10,VENTURE," 25,000.00 ",17.49,0,0.31,Y,4
242,25,81000,RENT,5,DEBTCONSOLIDATION," 25,000.00 ",7.29,1,0.31,N,3
243,23,81600,RENT,1,MEDICAL," 25,000.00 ",11.36,1,0.31,N,3
244,24,82000,RENT,8,VENTURE," 25,000.00 ",10.25,0,0.3,N,2
12476,24,82000,OWN,8,EDUCATION," 25,000.00 ",15.27,0,0.3,Y,3
25239,28,82000,MORTGAGE,3,HOMEIMPROVEMENT," 25,000.00 ",16.29,0,0.3,N,5
29213,45,82800,RENT,4,EDUCATION," 25,000.00 ",12.87,1,0.3,Y,14
12581,26,83000,MORTGAGE,2,MEDICAL," 25,000.00 ",10.99,0,0.3,N,3
245,24,83000,RENT,5,EDUCATION," 25,000.00 ",11.12,0,0.3,N,3
246,24,83000,RENT,5,PERSONAL," 25,000.00 ",12.92,0,0.3,Y,3
12579,22,83000,OWN,6,DEBTCONSOLIDATION," 25,000.00 ",15.95,0,0.3,Y,4
16492,22,83000,OWN,6,EDUCATION," 25,000.00 ",15.95,0,0.3,N,2
12574,26,83000,MORTGAGE,11,DEBTCONSOLIDATION," 25,000.00 ",,0,0.3,N,3
12592,24,83004,MORTGAGE,6,DEBTCONSOLIDATION," 25,000.00 ",,0,0.3,N,2
314,24,83300,RENT,0,MEDICAL," 25,000.00 ",,1,0.26,N,2
14638,23,83300,MORTGAGE,0,MEDICAL," 25,000.00 ",,1,0.26,N,3
279,25,83800,RENT,2,DEBTCONSOLIDATION," 25,000.00 ",15.95,1,0.3,Y,3
25340,28,84000,OWN,8,VENTURE," 25,000.00 ",7.9,0,0.3,N,7
12659,23,84000,MORTGAGE,7,PERSONAL," 25,000.00 ",10.25,0,0.3,N,2
12673,24,84000,MORTGAGE,9,VENTURE," 25,000.00 ",11.26,0,0.3,N,4
12664,23,84000,MORTGAGE,7,VENTURE," 25,000.00 ",12.53,0,0.3,N,2
29207,36,84000,RENT,6,EDUCATION," 25,000.00 ",12.87,0,0.3,Y,11
25355,28,84000,OWN,12,VENTURE," 25,000.00 ",15.62,0,0.3,Y,5
18091,28,84000,RENT,7,PERSONAL," 25,000.00 ",15.95,0,0.3,Y,7
26136,31,84000,MORTGAGE,3,HOMEIMPROVEMENT," 25,000.00 ",17.34,1,0.3,Y,5
251,22,84500,RENT,6,PERSONAL," 25,000.00 ",18.3,0,0.3,N,4
29208,36,84996,RENT,2,EDUCATION," 25,000.00 ",11.86,0,0.29,N,11
25481,29,85000,MORTGAGE,12,PERSONAL," 25,000.00 ",9.25,0,0.29,N,10
12819,23,85000,MORTGAGE,7,VENTURE," 25,000.00 ",10.36,0,0.29,N,4
12824,24,85000,MORTGAGE,8,MEDICAL," 25,000.00 ",10.36,0,0.29,N,3
252,24,85000,RENT,5,MEDICAL," 25,000.00 ",10.62,0,0.29,N,4
17618,24,85000,RENT,5,MEDICAL," 25,000.00 ",10.62,0,0.29,N,4
12843,23,85000,MORTGAGE,6,PERSONAL," 25,000.00 ",10.75,0,0.29,N,4
18092,31,85000,RENT,5,VENTURE," 25,000.00 ",10.75,0,0.29,N,7
12864,21,85000,MORTGAGE,5,EDUCATION," 25,000.00 ",10.99,0,0.29,N,2
18100,31,85000,RENT,0,PERSONAL," 25,000.00 ",11.89,0,0.29,N,6
18101,30,85000,RENT,3,HOMEIMPROVEMENT," 25,000.00 ",12.21,0,0.29,N,6
12907,22,85000,MORTGAGE,1,MEDICAL," 25,000.00 ",12.53,0,0.29,N,4
25514,30,85000,MORTGAGE,2,EDUCATION," 25,000.00 ",12.84,0,0.29,Y,8
12970,22,86000,MORTGAGE,6,EDUCATION," 25,000.00 ",11.83,0,0.29,N,4
18125,31,86000,RENT,1,DEBTCONSOLIDATION," 25,000.00 ",16,1,0.29,Y,5
12973,23,86000,MORTGAGE,4,MEDICAL," 25,000.00 ",,0,0.29,N,3
25563,29,86028,MORTGAGE,4,HOMEIMPROVEMENT," 25,000.00 ",16.82,0,0.29,N,9
25577,31,86500,OWN,0,VENTURE," 25,000.00 ",13.57,0,0.29,N,9
28240,31,86500,OWN,0,PERSONAL," 25,000.00 ",13.57,0,0.29,Y,10
13035,24,87000,MORTGAGE,7,HOMEIMPROVEMENT," 25,000.00 ",10.99,0,0.29,N,2
16296,24,87000,MORTGAGE,7,DEBTCONSOLIDATION," 25,000.00 ",10.99,0,0.29,N,4
13033,26,87000,MORTGAGE,9,DEBTCONSOLIDATION," 25,000.00 ",12.73,0,0.29,N,2
257,24,87000,RENT,8,HOMEIMPROVEMENT," 25,000.00 ",14.84,0,0.29,N,3
13038,23,87000,MORTGAGE,2,PERSONAL," 25,000.00 ",14.96,0,0.29,Y,2
13066,21,87500,MORTGAGE,5,PERSONAL," 25,000.00 ",13.98,0,0.29,Y,3
17036,21,87500,MORTGAGE,5,EDUCATION," 25,000.00 ",13.98,0,0.29,Y,3
13076,24,87700,MORTGAGE,8,HOMEIMPROVEMENT," 25,000.00 ",10.25,0,0.29,N,4
18126,29,88000,RENT,9,PERSONAL," 25,000.00 ",14.46,1,0.28,Y,10
13099,24,88000,MORTGAGE,8,HOMEIMPROVEMENT," 25,000.00 ",14.54,0,0.28,N,2
14083,21,88000,MORTGAGE,1,PERSONAL," 25,000.00 ",14.83,1,0.28,N,4
288,25,88000,RENT,0,VENTURE," 25,000.00 ",14.96,1,0.28,N,4
286,22,88000,RENT,6,DEBTCONSOLIDATION," 25,000.00 ",15.58,1,0.28,Y,2
290,26,88000,RENT,2,VENTURE," 25,000.00 ",15.65,1,0.28,N,3
14139,22,88000,MORTGAGE,6,DEBTCONSOLIDATION," 25,000.00 ",18.09,1,0.28,N,2
14157,24,88000,MORTGAGE,2,EDUCATION," 25,000.00 ",18.84,1,0.28,N,2
17430,24,88000,MORTGAGE,2,DEBTCONSOLIDATION," 25,000.00 ",18.84,1,0.28,Y,2
29217,37,88000,RENT,4,PERSONAL," 25,000.00 ",19.66,1,0.28,Y,12
32071,37,88000,RENT,4,EDUCATION," 25,000.00 ",19.66,1,0.28,Y,15
31631,39,88400,MORTGAGE,20,MEDICAL," 25,000.00 ",18.3,1,0.24,N,13
13151,24,89000,MORTGAGE,8,MEDICAL," 25,000.00 ",13.11,0,0.28,Y,3
14203,24,89000,MORTGAGE,1,VENTURE," 25,000.00 ",15.65,1,0.28,Y,4
14860,22,89250,MORTGAGE,3,MEDICAL," 25,000.00 ",12.53,1,0.24,N,4
18109,32,90000,RENT,2,PERSONAL," 25,000.00 ",9.99,0,0.28,N,7
13377,25,90000,MORTGAGE,3,VENTURE," 25,000.00 ",10.39,0,0.28,N,3
261,25,90000,RENT,9,MEDICAL," 25,000.00 ",10.99,0,0.28,N,4
13381,26,90000,MORTGAGE,2,EDUCATION," 25,000.00 ",11.09,0,0.28,N,4
271,23,90000,RENT,0,DEBTCONSOLIDATION," 25,000.00 ",11.36,0,0.28,N,3
25781,32,90000,MORTGAGE,2,PERSONAL," 25,000.00 ",11.36,0,0.28,N,9
25821,32,90000,MORTGAGE,8,HOMEIMPROVEMENT," 25,000.00 ",11.58,0,0.28,N,6
25772,28,90000,MORTGAGE,5,VENTURE," 25,000.00 ",11.86,0,0.28,N,6
13324,22,90000,MORTGAGE,3,EDUCATION," 25,000.00 ",12.73,0,0.28,N,4
18110,32,90000,RENT,7,EDUCATION," 25,000.00 ",15.58,0,0.28,N,7
29220,47,90000,RENT,1,VENTURE," 25,000.00 ",15.65,1,0.28,Y,17
31352,38,90000,MORTGAGE,5,EDUCATION," 25,000.00 ",,0,0.28,N,17
18113,34,91000,RENT,11,MEDICAL," 25,000.00 ",11.36,0,0.27,N,5
273,24,91800,RENT,4,PERSONAL," 25,000.00 ",13.43,0,0.27,Y,3
324,24,91800,RENT,5,MEDICAL," 25,000.00 ",15.33,1,0.23,Y,2
27074,34,91800,MORTGAGE,0,MEDICAL," 25,000.00 ",15.83,1,0.23,Y,9
28255,27,91800,MORTGAGE,5,MEDICAL," 25,000.00 ",15.95,1,0.23,N,9
27038,27,91800,MORTGAGE,4,MEDICAL," 25,000.00 ",16.07,1,0.23,N,9
274,25,92000,RENT,6,HOMEIMPROVEMENT," 25,000.00 ",12.69,0,0.27,N,3
275,24,92000,RENT,1,VENTURE," 25,000.00 ",12.73,0,0.27,Y,4
294,24,92000,RENT,1,HOMEIMPROVEMENT," 25,000.00 ",16.77,1,0.27,Y,4
13463,24,92000,MORTGAGE,9,PERSONAL," 25,000.00 ",17.93,0,0.27,Y,2
25907,28,92000,MORTGAGE,11,EDUCATION," 25,000.00 ",19.29,0,0.27,Y,9
25885,29,92000,MORTGAGE,2,EDUCATION," 25,000.00 ",19.42,0,0.27,N,8
18115,29,92200,RENT,7,VENTURE," 25,000.00 ",14.96,0,0.27,N,5
13506,23,92700,MORTGAGE,2,VENTURE," 25,000.00 ",10.99,0,0.27,N,4
32503,65,93000,MORTGAGE,27,PERSONAL," 25,000.00 ",9.99,0,0.27,N,27
13535,23,93000,OWN,7,VENTURE," 25,000.00 ",12.73,0,0.27,N,3
295,23,93000,RENT,0,DEBTCONSOLIDATION," 25,000.00 ",14.59,1,0.27,Y,2
14380,26,93000,MORTGAGE,7,DEBTCONSOLIDATION," 25,000.00 ",16,1,0.27,Y,2
13550,25,93200,MORTGAGE,9,EDUCATION," 25,000.00 ",15.58,0,0.27,Y,4
13565,21,93600,MORTGAGE,5,EDUCATION," 25,000.00 ",10.36,0,0.27,N,3
276,23,93600,RENT,3,VENTURE," 25,000.00 ",15.21,0,0.27,N,4
13579,24,94000,MORTGAGE,4,EDUCATION," 25,000.00 ",11.49,0,0.27,N,4
29223,37,94000,RENT,0,HOMEIMPROVEMENT," 25,000.00 ",13.11,1,0.27,N,16
14421,25,94000,MORTGAGE,1,VENTURE," 25,000.00 ",,1,0.27,Y,2
26037,28,95000,OWN,4,HOMEIMPROVEMENT," 25,000.00 ",9.62,0,0.26,N,8
13716,24,95000,MORTGAGE,4,PERSONAL," 25,000.00 ",10.08,0,0.26,N,4
26065,31,95000,MORTGAGE,1,DEBTCONSOLIDATION," 25,000.00 ",10.08,0,0.26,N,6
26005,27,95000,MORTGAGE,9,HOMEIMPROVEMENT," 25,000.00 ",10.99,0,0.26,N,5
26041,30,95000,MORTGAGE,14,PERSONAL," 25,000.00 ",11.12,0,0.26,N,6
13677,24,95000,OWN,8,EDUCATION," 25,000.00 ",16.32,0,0.26,N,3
13639,26,95000,MORTGAGE,9,EDUCATION," 25,000.00 ",16.89,0,0.26,Y,2
13700,23,95000,MORTGAGE,7,PERSONAL," 25,000.00 ",18.78,0,0.26,N,4
31438,41,95000,MORTGAGE,5,PERSONAL," 25,000.00 ",,0,0.26,N,12
26069,31,95004,MORTGAGE,3,PERSONAL," 25,000.00 ",16.07,0,0.26,Y,8
13791,22,96000,MORTGAGE,6,VENTURE," 25,000.00 ",13.8,0,0.26,N,4
304,25,96000,RENT,2,HOMEIMPROVEMENT," 25,000.00 ",15.68,1,0.26,Y,4
18139,27,96000,RENT,1,VENTURE," 25,000.00 ",16.89,1,0.26,Y,10
18116,30,96000,RENT,3,PERSONAL," 25,000.00 ",,0,0.26,N,6
